Topic,temperature1,temperature2,AverageSimilarity
63,1.25,0.5,0.6082482
63,1.25,0.75,0.6083005
63,1.25,1.0,0.6112649
63,1.25,1.25,0.6039789
63,1.25,1.5,0.60716224
63,1.25,1.75,0.5900495
63,1.25,2.0,0.54415405
63,1.5,0.0,0.6356413
63,1.5,0.25,0.61841863
63,1.5,0.5,0.61282724
63,1.5,0.75,0.61267775
63,1.5,1.0,0.61841863
63,1.5,1.25,0.6071622
63,1.5,1.5,0.61264145
63,1.5,1.75,0.60100114
63,1.5,2.0,0.54659444
63,1.75,0.0,0.72265077
63,1.75,0.25,0.63370055
63,1.75,0.5,0.6068824
63,1.75,0.75,0.6040505
63,1.75,1.0,0.63370055
63,1.75,1.25,0.59004945
63,1.75,1.5,0.601001
63,1.75,1.75,0.63186806
63,1.75,2.0,0.52597946
63,2.0,0.0,0.54000294
63,2.0,0.25,0.54105407
63,2.0,0.5,0.5446297
63,2.0,0.75,0.5414045
63,2.0,1.0,0.5410541
63,2.0,1.25,0.544154
63,2.0,1.5,0.54659444
63,2.0,1.75,0.52597946
63,2.0,2.0,0.5251542
64,0.0,0.0,1.0
64,0.0,0.25,1.0
64,0.0,0.5,0.9738913
64,0.0,0.75,0.9733194
64,0.0,1.0,0.86872405
64,0.0,1.25,0.87644255
64,0.0,1.5,0.7684763
64,0.0,1.75,0.7528099
64,0.0,2.0,0.64873064
64,0.25,0.0,1.0
64,0.25,0.25,1.0
64,0.25,0.5,0.9738913
64,0.25,0.75,0.9733194
64,0.25,1.0,0.86872405
64,0.25,1.25,0.87644255
64,0.25,1.5,0.7684763
64,0.25,1.75,0.7528099
64,0.25,2.0,0.64873064
64,0.5,0.0,0.9738913
64,0.5,0.25,0.9738913
64,0.5,0.5,0.9503935
64,0.5,0.75,0.94989395
64,0.5,1.0,0.8557137
64,0.5,1.25,0.8615137
64,0.5,1.5,0.76443344
64,0.5,1.75,0.7508561
64,0.5,2.0,0.65238655
64,0.75,0.0,0.9733194
64,0.75,0.25,0.9733194
64,0.75,0.5,0.94989395
64,0.75,0.75,0.9494516
64,0.75,1.0,0.8555218
64,0.75,1.25,0.8613704
64,0.75,1.5,0.7647084
64,0.75,1.75,0.7511128
64,0.75,2.0,0.6527247
64,1.0,0.0,0.86872405
64,1.0,0.25,0.86872405
64,1.0,0.5,0.8557138
64,1.0,0.75,0.8555218
64,1.0,1.0,0.8032121
64,1.0,1.25,0.80134463
64,1.0,1.5,0.74798065
64,1.0,1.75,0.7427922
64,1.0,2.0,0.66694564
64,1.25,0.0,0.87644255
64,1.25,0.25,0.87644255
64,1.25,0.5,0.8615137
64,1.25,0.75,0.8613704
64,1.25,1.0,0.80134463
64,1.25,1.25,0.8030777
64,1.25,1.5,0.74009997
64,1.25,1.75,0.73290926
64,1.25,2.0,0.65450025
64,1.5,0.0,0.7684764
64,1.5,0.25,0.7684764
64,1.5,0.5,0.7644335
64,1.5,0.75,0.7647084
64,1.5,1.0,0.74798083
64,1.5,1.25,0.74009997
64,1.5,1.5,0.72661406
64,1.5,1.75,0.72682005
64,1.5,2.0,0.67292804
64,1.75,0.0,0.7528099
64,1.75,0.25,0.7528099
64,1.75,0.5,0.75085616
64,1.75,0.75,0.7511128
64,1.75,1.0,0.7427922
64,1.75,1.25,0.7329093
64,1.75,1.5,0.72682005
64,1.75,1.75,0.7305277
64,1.75,2.0,0.6789447
64,2.0,0.0,0.64873064
64,2.0,0.25,0.64873064
64,2.0,0.5,0.65238655
64,2.0,0.75,0.6527247
64,2.0,1.0,0.66694564
64,2.0,1.25,0.6545002
64,2.0,1.5,0.6729281
64,2.0,1.75,0.6789447
64,2.0,2.0,0.6531181
65,0.0,0.0,1.0
65,0.0,0.25,1.0
65,0.0,0.5,0.903232
65,0.0,0.75,0.8543538
65,0.0,1.0,0.8653759
65,0.0,1.25,0.6499264
65,0.0,1.5,0.65761316
65,0.0,1.75,0.58761483
65,0.0,2.0,0.53225005
65,0.25,0.0,1.0
65,0.25,0.25,1.0
65,0.25,0.5,0.903232
65,0.25,0.75,0.8543538
65,0.25,1.0,0.8653759
65,0.25,1.25,0.6499264
65,0.25,1.5,0.65761316
65,0.25,1.75,0.58761483
65,0.25,2.0,0.53225005
65,0.5,0.0,0.903232
65,0.5,0.25,0.903232
65,0.5,0.5,0.8358942
65,0.5,0.75,0.8006302
65,0.5,1.0,0.8025046
65,0.5,1.25,0.63691735
65,0.5,1.5,0.651338
65,0.5,1.75,0.5779631
65,0.5,2.0,0.5224439
65,0.75,0.0,0.8543537
65,0.75,0.25,0.8543537
65,0.75,0.5,0.8006302
65,0.75,0.75,0.7749884
65,0.75,1.0,0.7721655
65,0.75,1.25,0.63504833
65,0.75,1.5,0.6507821
65,0.75,1.75,0.57824767
65,0.75,2.0,0.521458
65,1.0,0.0,0.865376
65,1.0,0.25,0.865376
65,1.0,0.5,0.8025046
65,1.0,0.75,0.77216554
65,1.0,1.0,0.77725303
65,1.0,1.25,0.6252729
65,1.0,1.5,0.6406703
65,1.0,1.75,0.56907415
65,1.0,2.0,0.52220756
65,1.25,0.0,0.6499264
65,1.25,0.25,0.6499264
65,1.25,0.5,0.63691735
65,1.25,0.75,0.6350484
65,1.25,1.0,0.6252729
65,1.25,1.25,0.5845332
65,1.25,1.5,0.59064883
65,1.25,1.75,0.5388216
65,1.25,2.0,0.49227235
65,1.5,0.0,0.6576132
65,1.5,0.25,0.6576132
65,1.5,0.5,0.651338
65,1.5,0.75,0.6507821
65,1.5,1.0,0.6406703
65,1.5,1.25,0.5906488
65,1.5,1.5,0.62862045
65,1.5,1.75,0.54290694
65,1.5,2.0,0.5084866
65,1.75,0.0,0.58761483
65,1.75,0.25,0.58761483
65,1.75,0.5,0.5779631
65,1.75,0.75,0.5782477
65,1.75,1.0,0.5690742
65,1.75,1.25,0.5388216
65,1.75,1.5,0.54290694
65,1.75,1.75,0.5101071
65,1.75,2.0,0.46043724
65,2.0,0.0,0.53225005
65,2.0,0.25,0.53225005
65,2.0,0.5,0.52244395
65,2.0,0.75,0.521458
65,2.0,1.0,0.52220756
65,2.0,1.25,0.49227235
65,2.0,1.5,0.5084866
65,2.0,1.75,0.46043724
65,2.0,2.0,0.4686534
66,0.0,0.0,0.99999994
66,0.0,0.25,0.8874937
66,0.0,0.5,0.9243214
66,0.0,0.75,0.83918196
66,0.0,1.0,0.8803871
66,0.0,1.25,0.88862836
66,0.0,1.5,0.8527489
66,0.0,1.75,0.86501944
66,0.0,2.0,0.75582474
66,0.25,0.0,0.8874937
66,0.25,0.25,0.82427347
66,0.25,0.5,0.849733
66,0.25,0.75,0.7678828
66,0.25,1.0,0.81508684
66,0.25,1.25,0.82157016
66,0.25,1.5,0.78490674
66,0.25,1.75,0.8063554
66,0.25,2.0,0.69060355
66,0.5,0.0,0.9243214
66,0.5,0.25,0.8497329
66,0.5,0.5,0.87891436
66,0.5,0.75,0.7901957
66,0.5,1.0,0.8400473
66,0.5,1.25,0.8477021
66,0.5,1.5,0.808385
66,0.5,1.75,0.8306505
66,0.5,2.0,0.70873797
66,0.75,0.0,0.83918196
66,0.75,0.25,0.7678828
66,0.75,0.5,0.79019576
66,0.75,0.75,0.7419933
66,0.75,1.0,0.7649229
66,0.75,1.25,0.7666525
66,0.75,1.5,0.7469656
66,0.75,1.75,0.75166106
66,0.75,2.0,0.6765213
66,1.0,0.0,0.8803871
66,1.0,0.25,0.8150869
66,1.0,0.5,0.8400473
66,1.0,0.75,0.7649229
66,1.0,1.0,0.80790055
66,1.0,1.25,0.8122853
66,1.0,1.5,0.77901673
66,1.0,1.75,0.79696244
66,1.0,2.0,0.69083184
66,1.25,0.0,0.8886285
66,1.25,0.25,0.82157004
66,1.25,0.5,0.8477022
66,1.25,0.75,0.7666525
66,1.25,1.0,0.8122855
66,1.25,1.25,0.820336
66,1.25,1.5,0.78362226
66,1.25,1.75,0.80372864
66,1.25,2.0,0.6900806
66,1.5,0.0,0.8527489
66,1.5,0.25,0.7849067
66,1.5,0.5,0.808385
66,1.5,0.75,0.74696547
66,1.5,1.0,0.77901673
66,1.5,1.25,0.78362226
66,1.5,1.5,0.7592917
66,1.5,1.75,0.7692894
66,1.5,2.0,0.6790248
66,1.75,0.0,0.8650194
66,1.75,0.25,0.8063554
66,1.75,0.5,0.8306505
66,1.75,0.75,0.75166106
66,1.75,1.0,0.79696244
66,1.75,1.25,0.80372864
66,1.75,1.5,0.7692895
66,1.75,1.75,0.7913249
66,1.75,2.0,0.67688584
66,2.0,0.0,0.75582474
66,2.0,0.25,0.6906036
66,2.0,0.5,0.708738
66,2.0,0.75,0.6765213
66,2.0,1.0,0.69083184
66,2.0,1.25,0.6900806
66,2.0,1.5,0.6790248
66,2.0,1.75,0.67688584
66,2.0,2.0,0.6384868
67,0.0,0.0,1.0000002
67,0.0,0.25,1.0000002
67,0.0,0.5,0.97174966
67,0.0,0.75,0.9138347
67,0.0,1.0,0.93888736
67,0.0,1.25,0.93465155
67,0.0,1.5,0.8384814
67,0.0,1.75,0.8121701
67,0.0,2.0,0.81324035
67,0.25,0.0,1.0000002
67,0.25,0.25,1.0000002
67,0.25,0.5,0.97174966
67,0.25,0.75,0.9138347
67,0.25,1.0,0.93888736
67,0.25,1.25,0.93465155
67,0.25,1.5,0.8384814
67,0.25,1.75,0.8121702
67,0.25,2.0,0.81324035
67,0.5,0.0,0.97174954
67,0.5,0.25,0.97174954
67,0.5,0.5,0.9491492
67,0.5,0.75,0.89412934
67,0.5,1.0,0.9139249
67,0.5,1.25,0.91117114
67,0.5,1.5,0.83066744
67,0.5,1.75,0.8009526
67,0.5,2.0,0.80001366
67,0.75,0.0,0.91383475
67,0.75,0.25,0.91383475
67,0.75,0.5,0.89412934
67,0.75,0.75,0.86108446
67,0.75,1.0,0.87724113
67,0.75,1.25,0.8726346
67,0.75,1.5,0.80605185
67,0.75,1.75,0.7777899
67,0.75,2.0,0.77882403
67,1.0,0.0,0.93888736
67,1.0,0.25,0.93888736
67,1.0,0.5,0.9139248
67,1.0,0.75,0.8772411
67,1.0,1.0,0.9078894
67,1.0,1.25,0.8977321
67,1.0,1.5,0.81837356
67,1.0,1.75,0.79796964
67,1.0,2.0,0.79536414
67,1.25,0.0,0.9346516
67,1.25,0.25,0.9346516
67,1.25,0.5,0.91117114
67,1.25,0.75,0.8726346
67,1.25,1.0,0.89773214
67,1.25,1.25,0.89108056
67,1.25,1.5,0.813091
67,1.25,1.75,0.7901671
67,1.25,2.0,0.7890006
67,1.5,0.0,0.8384814
67,1.5,0.25,0.8384814
67,1.5,0.5,0.83066744
67,1.5,0.75,0.8060518
67,1.5,1.0,0.81837344
67,1.5,1.25,0.813091
67,1.5,1.5,0.783499
67,1.5,1.75,0.75266355
67,1.5,2.0,0.7459111
67,1.75,0.0,0.8121701
67,1.75,0.25,0.8121701
67,1.75,0.5,0.8009526
67,1.75,0.75,0.7777899
67,1.75,1.0,0.79796964
67,1.75,1.25,0.79016715
67,1.75,1.5,0.75266355
67,1.75,1.75,0.7340763
67,1.75,2.0,0.7235321
67,2.0,0.0,0.81324035
67,2.0,0.25,0.81324035
67,2.0,0.5,0.80001366
67,2.0,0.75,0.77882403
67,2.0,1.0,0.7953642
67,2.0,1.25,0.7890006
67,2.0,1.5,0.7459111
67,2.0,1.75,0.7235321
67,2.0,2.0,0.7266364
68,0.0,0.0,1.0
68,0.0,0.25,1.0
68,0.0,0.5,1.0
68,0.0,0.75,0.9640007
68,0.0,1.0,0.99235934
68,0.0,1.25,0.98412424
68,0.0,1.5,0.99235934
68,0.0,1.75,0.94280887
68,0.0,2.0,0.86363167
68,0.25,0.0,1.0
68,0.25,0.25,1.0
68,0.25,0.5,1.0
68,0.25,0.75,0.9640007
68,0.25,1.0,0.99235934
68,0.25,1.25,0.98412424
68,0.25,1.5,0.99235934
68,0.25,1.75,0.94280887
68,0.25,2.0,0.86363167
68,0.5,0.0,1.0
68,0.5,0.25,1.0
68,0.5,0.5,1.0
68,0.5,0.75,0.9640007
68,0.5,1.0,0.99235934
68,0.5,1.25,0.98412424
68,0.5,1.5,0.99235934
68,0.5,1.75,0.94280887
68,0.5,2.0,0.86363167
68,0.75,0.0,0.9640007
68,0.75,0.25,0.9640007
68,0.75,0.5,0.9640007
68,0.75,0.75,0.9388013
68,0.75,1.0,0.9576613
68,0.75,1.25,0.95324254
68,0.75,1.5,0.9576613
68,0.75,1.75,0.91847944
68,0.75,2.0,0.8393839
68,1.0,0.0,0.99235934
68,1.0,0.25,0.99235934
68,1.0,0.5,0.99235934
68,1.0,0.75,0.9576613
68,1.0,1.0,0.98548263
68,1.0,1.25,0.9769328
68,1.0,1.5,0.98548263
68,1.0,1.75,0.9364613
68,1.0,2.0,0.8599132
68,1.25,0.0,0.98412424
68,1.25,0.25,0.98412424
68,1.25,0.5,0.98412424
68,1.25,0.75,0.95324254
68,1.25,1.0,0.9769328
68,1.25,1.25,0.9708478
68,1.25,1.5,0.9769328
68,1.25,1.75,0.93271136
68,1.25,2.0,0.85250586
68,1.5,0.0,0.9923592
68,1.5,0.25,0.9923592
68,1.5,0.5,0.9923592
68,1.5,0.75,0.9576613
68,1.5,1.0,0.98548263
68,1.5,1.25,0.9769328
68,1.5,1.5,0.98548263
68,1.5,1.75,0.93646127
68,1.5,2.0,0.8599132
68,1.75,0.0,0.94280887
68,1.75,0.25,0.94280887
68,1.75,0.5,0.94280887
68,1.75,0.75,0.91847944
68,1.75,1.0,0.9364613
68,1.75,1.25,0.93271136
68,1.75,1.5,0.9364613
68,1.75,1.75,0.9008775
68,1.75,2.0,0.82232827
68,2.0,0.0,0.86363167
68,2.0,0.25,0.86363167
68,2.0,0.5,0.86363167
68,2.0,0.75,0.83938384
68,2.0,1.0,0.8599132
68,2.0,1.25,0.8525058
68,2.0,1.5,0.8599132
68,2.0,1.75,0.8223282
68,2.0,2.0,0.76879996
69,0.0,0.0,1.0000001
69,0.0,0.25,1.0000001
69,0.0,0.5,1.0000001
69,0.0,0.75,0.96706605
69,0.0,1.0,0.96706605
69,0.0,1.25,0.9087862
69,0.0,1.5,0.916999
69,0.0,1.75,0.8311418
69,0.0,2.0,0.6427847
69,0.25,0.0,1.0000001
69,0.25,0.25,1.0000001
69,0.25,0.5,1.0000001
69,0.25,0.75,0.96706605
69,0.25,1.0,0.96706605
69,0.25,1.25,0.9087862
69,0.25,1.5,0.916999
69,0.25,1.75,0.8311418
69,0.25,2.0,0.6427847
69,0.5,0.0,1.0000001
69,0.5,0.25,1.0000001
69,0.5,0.5,1.0000001
69,0.5,0.75,0.96706605
69,0.5,1.0,0.96706605
69,0.5,1.25,0.9087862
69,0.5,1.5,0.916999
69,0.5,1.75,0.8311418
69,0.5,2.0,0.6427847
69,0.75,0.0,0.96706605
69,0.75,0.25,0.96706605
69,0.75,0.5,0.96706605
69,0.75,0.75,0.9407188
69,0.75,1.0,0.9407188
69,0.75,1.25,0.8911007
69,0.75,1.5,0.89976335
69,0.75,1.75,0.820952
69,0.75,2.0,0.6389421
69,1.0,0.0,0.96706605
69,1.0,0.25,0.96706605
69,1.0,0.5,0.96706605
69,1.0,0.75,0.9407188
69,1.0,1.0,0.9407188
69,1.0,1.25,0.8911007
69,1.0,1.5,0.89976335
69,1.0,1.75,0.820952
69,1.0,2.0,0.6389421
69,1.25,0.0,0.90878606
69,1.25,0.25,0.90878606
69,1.25,0.5,0.90878606
69,1.25,0.75,0.89110065
69,1.25,1.0,0.89110065
69,1.25,1.25,0.8601497
69,1.25,1.5,0.8698776
69,1.25,1.75,0.8067189
69,1.25,2.0,0.6308962
69,1.5,0.0,0.916999
69,1.5,0.25,0.916999
69,1.5,0.5,0.916999
69,1.5,0.75,0.8997634
69,1.5,1.0,0.8997634
69,1.5,1.25,0.86987764
69,1.5,1.5,0.88125306
69,1.5,1.75,0.8194382
69,1.5,2.0,0.6378571
69,1.75,0.0,0.8311417
69,1.75,0.25,0.8311417
69,1.75,0.5,0.8311417
69,1.75,0.75,0.82095194
69,1.75,1.0,0.82095194
69,1.75,1.25,0.8067188
69,1.75,1.5,0.81943834
69,1.75,1.75,0.784158
69,1.75,2.0,0.60717994
69,2.0,0.0,0.6427847
69,2.0,0.25,0.6427847
69,2.0,0.5,0.6427847
69,2.0,0.75,0.6389421
69,2.0,1.0,0.6389421
69,2.0,1.25,0.6308963
69,2.0,1.5,0.6378572
69,2.0,1.75,0.60718
69,2.0,2.0,0.5217674
70,0.0,0.0,0.99999994
70,0.0,0.25,0.99999994
70,0.0,0.5,0.9784935
70,0.0,0.75,0.97697085
70,0.0,1.0,0.8964362
70,0.0,1.25,0.9198851
70,0.0,1.5,0.8825502
70,0.0,1.75,0.86648446
70,0.0,2.0,0.81716
70,0.25,0.0,0.99999994
70,0.25,0.25,0.99999994
70,0.25,0.5,0.9784935
70,0.25,0.75,0.97697085
70,0.25,1.0,0.8964362
70,0.25,1.25,0.9198851
70,0.25,1.5,0.8825502
70,0.25,1.75,0.86648446
70,0.25,2.0,0.81716
70,0.5,0.0,0.9784935
70,0.5,0.25,0.9784935
70,0.5,0.5,0.9612884
70,0.5,0.75,0.9598901
70,0.5,1.0,0.89588594
70,0.5,1.25,0.91406995
70,0.5,1.5,0.8811095
70,0.5,1.75,0.86598635
70,0.5,2.0,0.8102983
70,0.75,0.0,0.97697085
70,0.75,0.25,0.97697085
70,0.75,0.5,0.95989007
70,0.75,0.75,0.9586441
70,0.75,1.0,0.89509606
70,0.75,1.25,0.91301817
70,0.75,1.5,0.8804717
70,0.75,1.75,0.8653212
70,0.75,2.0,0.8096654
70,1.0,0.0,0.8964362
70,1.0,0.25,0.8964362
70,1.0,0.5,0.8958858
70,1.0,0.75,0.89509606
70,1.0,1.0,0.8957942
70,1.0,1.25,0.893129
70,1.0,1.5,0.87720734
70,1.0,1.75,0.86626726
70,1.0,2.0,0.7849569
70,1.25,0.0,0.9198851
70,1.25,0.25,0.9198851
70,1.25,0.5,0.9140699
70,1.25,0.75,0.91301817
70,1.25,1.0,0.893129
70,1.25,1.25,0.8974467
70,1.25,1.5,0.8758763
70,1.25,1.75,0.8634774
70,1.25,2.0,0.79070175
70,1.5,0.0,0.8825502
70,1.5,0.25,0.8825502
70,1.5,0.5,0.8811095
70,1.5,0.75,0.8804718
70,1.5,1.0,0.87720734
70,1.5,1.25,0.87587625
70,1.5,1.5,0.8613208
70,1.5,1.75,0.84895205
70,1.5,2.0,0.7751061
70,1.75,0.0,0.86648446
70,1.75,0.25,0.86648446
70,1.75,0.5,0.86598635
70,1.75,0.75,0.8653212
70,1.75,1.0,0.86626726
70,1.75,1.25,0.86347735
70,1.75,1.5,0.84895194
70,1.75,1.75,0.8403234
70,1.75,2.0,0.7650225
70,2.0,0.0,0.81716
70,2.0,0.25,0.81716
70,2.0,0.5,0.8102982
70,2.0,0.75,0.8096652
70,2.0,1.0,0.784957
70,2.0,1.25,0.79070175
70,2.0,1.5,0.7751061
70,2.0,1.75,0.7650225
70,2.0,2.0,0.7321248
71,0.0,0.0,1.0
71,0.0,0.25,0.973854
71,0.0,0.5,1.0
71,0.0,0.75,0.95343137
71,0.0,1.0,0.8354215
71,0.0,1.25,0.88458085
71,0.0,1.5,0.8253003
71,0.0,1.75,0.86129045
71,0.0,2.0,0.7568273
71,0.25,0.0,0.973854
71,0.25,0.25,0.95032257
71,0.25,0.5,0.973854
71,0.25,0.75,0.931299
71,0.25,1.0,0.82517946
71,0.25,1.25,0.86947817
71,0.25,1.5,0.8145613
71,0.25,1.75,0.8432394
71,0.25,2.0,0.7437218
71,0.5,0.0,1.0
71,0.5,0.25,0.973854
71,0.5,0.5,1.0
71,0.5,0.75,0.95343137
71,0.5,1.0,0.8354215
71,0.5,1.25,0.88458085
71,0.5,1.5,0.8253003
71,0.5,1.75,0.86129045
71,0.5,2.0,0.7568273
71,0.75,0.0,0.95343137
71,0.75,0.25,0.931299
71,0.75,0.5,0.95343137
71,0.75,0.75,0.9142853
71,0.75,1.0,0.81454927
71,0.75,1.25,0.85641515
71,0.75,1.5,0.8071689
71,0.75,1.75,0.83155197
71,0.75,2.0,0.73425585
71,1.0,0.0,0.8354215
71,1.0,0.25,0.82517946
71,1.0,0.5,0.8354215
71,1.0,0.75,0.81454927
71,1.0,1.0,0.77596754
71,1.0,1.25,0.7907514
71,1.0,1.5,0.76660675
71,1.0,1.75,0.75321573
71,1.0,2.0,0.67661697
71,1.25,0.0,0.88458085
71,1.25,0.25,0.86947817
71,1.25,0.5,0.88458085
71,1.25,0.75,0.85641515
71,1.25,1.0,0.7907515
71,1.25,1.25,0.8184981
71,1.25,1.5,0.7835608
71,1.25,1.75,0.78632706
71,1.25,2.0,0.7014277
71,1.5,0.0,0.8253004
71,1.5,0.25,0.8145613
71,1.5,0.5,0.8253004
71,1.5,0.75,0.8071689
71,1.5,1.0,0.76660675
71,1.5,1.25,0.7835609
71,1.5,1.5,0.7700384
71,1.5,1.75,0.75498384
71,1.5,2.0,0.6757695
71,1.75,0.0,0.86129045
71,1.75,0.25,0.8432394
71,1.75,0.5,0.86129045
71,1.75,0.75,0.83155197
71,1.75,1.0,0.75321573
71,1.75,1.25,0.78632706
71,1.75,1.5,0.75498384
71,1.75,1.75,0.77248675
71,1.75,2.0,0.6858194
71,2.0,0.0,0.7568273
71,2.0,0.25,0.7437218
71,2.0,0.5,0.7568273
71,2.0,0.75,0.73425585
71,2.0,1.0,0.67661697
71,2.0,1.25,0.7014277
71,2.0,1.5,0.67576957
71,2.0,1.75,0.6858194
71,2.0,2.0,0.62617195
72,0.0,0.0,0.99999994
72,0.0,0.25,0.99999994
72,0.0,0.5,0.99999994
72,0.0,0.75,0.99999994
72,0.0,1.0,0.99999994
72,0.0,1.25,0.99999994
72,0.0,1.5,0.90308225
72,0.0,1.75,0.97945726
72,0.0,2.0,0.96746445
72,0.25,0.0,0.99999994
72,0.25,0.25,0.99999994
72,0.25,0.5,0.99999994
72,0.25,0.75,0.99999994
72,0.25,1.0,0.99999994
72,0.25,1.25,0.99999994
72,0.25,1.5,0.90308225
72,0.25,1.75,0.97945726
72,0.25,2.0,0.96746445
72,0.5,0.0,0.99999994
72,0.5,0.25,0.99999994
72,0.5,0.5,0.99999994
72,0.5,0.75,0.99999994
72,0.5,1.0,0.99999994
72,0.5,1.25,0.99999994
72,0.5,1.5,0.90308225
72,0.5,1.75,0.97945726
72,0.5,2.0,0.96746445
72,0.75,0.0,0.99999994
72,0.75,0.25,0.99999994
72,0.75,0.5,0.99999994
72,0.75,0.75,0.99999994
72,0.75,1.0,0.99999994
72,0.75,1.25,0.99999994
72,0.75,1.5,0.90308225
72,0.75,1.75,0.97945726
72,0.75,2.0,0.96746445
72,1.0,0.0,0.99999994
72,1.0,0.25,0.99999994
72,1.0,0.5,0.99999994
72,1.0,0.75,0.99999994
72,1.0,1.0,0.99999994
72,1.0,1.25,0.99999994
72,1.0,1.5,0.90308225
72,1.0,1.75,0.97945726
72,1.0,2.0,0.96746445
72,1.25,0.0,0.99999994
72,1.25,0.25,0.99999994
72,1.25,0.5,0.99999994
72,1.25,0.75,0.99999994
72,1.25,1.0,0.99999994
72,1.25,1.25,0.99999994
72,1.25,1.5,0.90308225
72,1.25,1.75,0.97945726
72,1.25,2.0,0.96746445
72,1.5,0.0,0.90308225
72,1.5,0.25,0.90308225
72,1.5,0.5,0.90308225
72,1.5,0.75,0.90308225
72,1.5,1.0,0.90308225
72,1.5,1.25,0.90308225
72,1.5,1.5,0.8303931
72,1.5,1.75,0.8826015
72,1.5,2.0,0.8727019
72,1.75,0.0,0.97945726
72,1.75,0.25,0.97945726
72,1.75,0.5,0.97945726
72,1.75,0.75,0.97945726
72,1.75,1.0,0.97945726
72,1.75,1.25,0.97945726
72,1.75,1.5,0.8826015
72,1.75,1.75,0.96380544
72,1.75,2.0,0.95111936
72,2.0,0.0,0.96746445
72,2.0,0.25,0.96746445
72,2.0,0.5,0.96746445
72,2.0,0.75,0.96746445
72,2.0,1.0,0.96746445
72,2.0,1.25,0.96746445
72,2.0,1.5,0.8727019
72,2.0,1.75,0.95111936
72,2.0,2.0,0.94176596
73,0.0,0.0,0.99999994
73,0.0,0.25,0.99999994
73,0.0,0.5,0.9920796
73,0.0,0.75,0.9741137
73,0.0,1.0,0.9804099
73,0.0,1.25,0.9713247
73,0.0,1.5,0.95112276
73,0.0,1.75,0.8614676
73,0.0,2.0,0.838115
73,0.25,0.0,0.99999994
73,0.25,0.25,0.99999994
73,0.25,0.5,0.9920796
73,0.25,0.75,0.9741137
73,0.25,1.0,0.9804099
73,0.25,1.25,0.9713247
73,0.25,1.5,0.95112276
73,0.25,1.75,0.8614676
73,0.25,2.0,0.838115
73,0.5,0.0,0.9920796
73,0.5,0.25,0.9920796
73,0.5,0.5,0.98574334
73,0.5,0.75,0.9706641
73,0.5,1.0,0.9759102
73,0.5,1.25,0.96763945
73,0.5,1.5,0.9494705
73,0.5,1.75,0.8619782
73,0.5,2.0,0.83868134
73,0.75,0.0,0.97411376
73,0.75,0.25,0.97411376
73,0.75,0.5,0.9706641
73,0.75,0.75,0.9611934
73,0.75,1.0,0.9645047
73,0.75,1.25,0.9580577
73,0.75,1.5,0.943876
73,0.75,1.75,0.8609265
73,0.75,2.0,0.83768755
73,1.0,0.0,0.98040986
73,1.0,0.25,0.98040986
73,1.0,0.5,0.9759102
73,1.0,0.75,0.9645046
73,1.0,1.0,0.96905947
73,1.0,1.25,0.9620282
73,1.0,1.5,0.9461096
73,1.0,1.75,0.86102176
73,1.0,2.0,0.8384987
73,1.25,0.0,0.9713247
73,1.25,0.25,0.9713247
73,1.25,0.5,0.96763945
73,1.25,0.75,0.9580577
73,1.25,1.0,0.9620282
73,1.25,1.25,0.9559877
73,1.25,1.5,0.9411182
73,1.25,1.75,0.85803926
73,1.25,2.0,0.83556616
73,1.5,0.0,0.95112276
73,1.5,0.25,0.95112276
73,1.5,0.5,0.9494705
73,1.5,0.75,0.943876
73,1.5,1.0,0.9461096
73,1.5,1.25,0.94111824
73,1.5,1.5,0.9307512
73,1.5,1.75,0.8542215
73,1.5,2.0,0.8316436
73,1.75,0.0,0.8614676
73,1.75,0.25,0.8614676
73,1.75,0.5,0.86197805
73,1.75,0.75,0.8609265
73,1.75,1.0,0.86102176
73,1.75,1.25,0.85803926
73,1.75,1.5,0.8542215
73,1.75,1.75,0.7991145
73,1.75,2.0,0.77715254
73,2.0,0.0,0.8381151
73,2.0,0.25,0.8381151
73,2.0,0.5,0.83868134
73,2.0,0.75,0.83768755
73,2.0,1.0,0.8384986
73,2.0,1.25,0.83556616
73,2.0,1.5,0.8316435
73,2.0,1.75,0.77715254
73,2.0,2.0,0.76586306
74,0.0,0.0,0.99999994
74,0.0,0.25,0.99999994
74,0.0,0.5,0.9774309
74,0.0,0.75,0.96752626
74,0.0,1.0,0.7255759
74,0.0,1.25,0.7436863
74,0.0,1.5,0.795047
74,0.0,1.75,0.7522772
74,0.0,2.0,0.7382797
74,0.25,0.0,0.99999994
74,0.25,0.25,0.99999994
74,0.25,0.5,0.9774309
74,0.25,0.75,0.96752626
74,0.25,1.0,0.7255759
74,0.25,1.25,0.7436863
74,0.25,1.5,0.795047
74,0.25,1.75,0.7522772
74,0.25,2.0,0.7382797
74,0.5,0.0,0.9774309
74,0.5,0.25,0.9774309
74,0.5,0.5,0.9571187
74,0.5,0.75,0.94624984
74,0.5,1.0,0.72633225
74,0.5,1.25,0.73705935
74,0.5,1.5,0.78639853
74,0.5,1.75,0.74710596
74,0.5,2.0,0.7339624
74,0.75,0.0,0.96752626
74,0.75,0.25,0.96752626
74,0.75,0.5,0.9462498
74,0.75,0.75,0.94086546
74,0.75,1.0,0.70934755
74,0.75,1.25,0.72961396
74,0.75,1.5,0.77564216
74,0.75,1.75,0.739327
